Timestamp,IR Presence (Lane 1-4),Vehicle Count,Avg Speed (km/h),Vehicle Types Detected,Vehicle Density (%),Saturation Flow Rate(veh/hr/lane),"Volume to
 Saturation Lane Traffic ratio(%)",FreeFlowSpeed (km/h),TSR,VLSR,Speed Factor,CI,Congestion Level,traffic_reduction_pct,congestionStatus
32:25:00,"[0, 1, 0, 1]",146,21.4,"22 Ambulance, 47 Patrol, 86 Ambulance",81,1800,2.027777778,50,0.572,0.020277778,0.428,0.446511111,Very High,57.2,Medium
32:26:00,"[1, 0, 0, 0]",118,49.3,"86 Vans, 59 Patrol, 100 Cars, 57 Fire Extinguisher",83,1800,1.638888889,50,0.014,0.016388889,0.986,0.341355556,High,1.4,Low
32:27:00,"[1, 0, 1, 0]",137,32.2,"94 Cars, 17 Fire Extinguisher, 34 Bikes, 53 Trucks",89,1800,1.902777778,50,0.356,0.019027778,0.644,0.434811111,Very High,35.6,Medium
32:28:00,"[0, 0, 1, 0]",93,46.1,"45 Patrol, 55 Bikes",45,1800,1.291666667,50,0.078,0.012916667,0.922,0.200766667,Moderate,7.8,Low
32:29:00,"[1, 1, 0, 0]",188,43.5,"90 Fire Extinguisher, 40 Patrol",63,1800,2.611111111,50,0.13,0.026111111,0.87,0.288444444,Moderate,13,Low
32:30:00,"[1, 0, 0, 0]",60,37,"34 Trucks, 87 Trucks",46,1800,0.833333333,50,0.26,0.008333333,0.74,0.239333333,Moderate,26,Low
32:31:00,"[1, 0, 0, 0]",106,42.2,"42 Bikes, 82 Trucks",53,1800,1.472222222,50,0.156,0.014722222,0.844,0.249088889,Moderate,15.6,Low
32:32:00,"[0, 0, 1, 1]",65,46.4,"23 Patrol, 62 Trucks, 62 Trucks",65,1800,0.902777778,50,0.072,0.009027778,0.928,0.278011111,Moderate,7.2,Low
32:33:00,"[1, 0, 0, 1]",189,32.1,"89 Trucks, 65 Trucks",30,1800,2.625,50,0.358,0.02625,0.642,0.2021,Moderate,35.8,Medium
32:34:00,"[1, 0, 1, 0]",180,29.8,"31 Cars, 24 Ambulance, 30 Bikes, 35 Bikes",55,1800,2.5,50,0.404,0.025,0.596,0.3108,High,40.4,Medium
32:35:00,"[1, 1, 1, 0]",63,40,"94 Vans, 19 Patrol, 57 Trucks, 12 Trucks",39,1800,0.875,50,0.2,0.00875,0.8,0.1995,Low,20,Low
32:36:00,"[0, 0, 0, 0]",140,44.2,"52 Ambulance, 31 Cars",56,1800,1.944444444,50,0.116,0.019444444,0.884,0.254977778,Moderate,11.6,Low
32:37:00,"[0, 1, 1, 0]",199,42.9,"71 Trucks, 93 Fire Extinguisher, 37 Cars",55,1800,2.763888889,50,0.142,0.027638889,0.858,0.259455556,Moderate,14.2,Low
32:38:00,"[0, 1, 1, 1]",186,43.9,"62 Fire Extinguisher, 49 Trucks",57,1800,2.583333333,50,0.122,0.025833333,0.878,0.262733333,Moderate,12.2,Low
32:39:00,"[1, 1, 1, 0]",171,33.1,"47 Vans, 97 Trucks, 10 Cars, 58 Cars",81,1800,2.375,50,0.338,0.02375,0.662,0.4011,Very High,33.8,Medium
32:40:00,"[1, 0, 1, 0]",94,44.5,"92 Trucks, 24 Vans, 43 Cars, 10 Patrol",62,1800,1.305555556,50,0.11,0.013055556,0.89,0.275222222,Moderate,11,Low
32:41:00,"[0, 0, 1, 0]",148,23.6,"28 Bikes, 31 Trucks, 39 Ambulance",57,1800,2.055555556,50,0.528,0.020555556,0.472,0.341822222,High,52.8,Medium
32:42:00,"[0, 0, 1, 1]",157,36.3,"92 Fire Extinguisher, 54 Patrol",46,1800,2.180555556,50,0.274,0.021805556,0.726,0.247522222,Moderate,27.4,Low
32:43:00,"[0, 1, 1, 1]",106,20.2,"98 Trucks, 44 Patrol, 25 Bikes, 21 Bikes",79,1800,1.472222222,50,0.596,0.014722222,0.404,0.441088889,Very High,59.6,Medium
32:44:00,"[0, 1, 0, 0]",196,29.7,"14 Vans, 92 Patrol, 11 Patrol",67,1800,2.722222222,50,0.406,0.027222222,0.594,0.360088889,High,40.6,Medium
32:45:00,"[0, 0, 0, 0]",181,31,"32 Fire Extinguisher, 66 Fire Extinguisher",60,1800,2.513888889,50,0.38,0.025138889,0.62,0.326055556,High,38,Medium
32:46:00,"[0, 1, 1, 1]",135,31.9,"71 Fire Extinguisher, 77 Vans",66,1800,1.875,50,0.362,0.01875,0.638,0.3439,High,36.2,Medium
32:47:00,"[1, 0, 1, 1]",73,40.9,"32 Bikes, 36 Ambulance, 100 Bikes",81,1800,1.013888889,50,0.182,0.010138889,0.818,0.364455556,High,18.2,Low
32:48:00,"[0, 1, 0, 0]",97,31.7,"86 Ambulance, 79 Patrol, 17 Patrol",70,1800,1.347222222,50,0.366,0.013472222,0.634,0.358588889,High,36.6,Medium
32:49:00,"[0, 1, 0, 1]",90,33.5,"14 Cars, 55 Patrol, 12 Bikes, 64 Bikes",68,1800,1.25,50,0.33,0.0125,0.67,0.343,High,33,Medium
32:50:00,"[1, 1, 1, 0]",154,27.1,"54 Ambulance, 92 Bikes",44,1800,2.138888889,50,0.458,0.021388889,0.542,0.276155556,Moderate,45.8,Medium
32:51:00,"[1, 1, 1, 0]",148,31.2,"47 Patrol, 13 Fire Extinguisher",57,1800,2.055555556,50,0.376,0.020555556,0.624,0.311422222,High,37.6,Medium
32:52:00,"[1, 1, 1, 1]",89,26.8,"67 Cars, 28 Patrol",84,1800,1.236111111,50,0.464,0.012361111,0.536,0.433744444,Very High,46.4,Medium
32:53:00,"[0, 1, 0, 1]",55,22.2,"97 Trucks, 72 Cars, 54 Patrol, 26 Vans",85,1800,0.763888889,50,0.556,0.007638889,0.444,0.454255556,Very High,55.6,Medium
32:54:00,"[0, 0, 1, 0]",61,38.1,"10 Ambulance, 63 Cars",33,1800,0.847222222,50,0.238,0.008472222,0.762,0.182988889,Low,23.8,Low
32:55:00,"[0, 0, 1, 0]",180,40,"18 Cars, 67 Ambulance",57,1800,2.5,50,0.2,0.025,0.8,0.278,Moderate,20,Low
32:56:00,"[0, 0, 1, 1]",135,38.6,"95 Vans, 19 Bikes, 27 Patrol",53,1800,1.875,50,0.228,0.01875,0.772,0.2651,Moderate,22.8,Low
32:57:00,"[1, 1, 1, 1]",146,33.9,"89 Fire Extinguisher, 64 Patrol",90,1800,2.027777778,50,0.322,0.020277778,0.678,0.432511111,Very High,32.2,Medium
32:58:00,"[0, 0, 1, 0]",107,31.4,"82 Cars, 71 Ambulance",58,1800,1.486111111,50,0.372,0.014861111,0.628,0.312344444,High,37.2,Medium
32:59:00,"[0, 1, 1, 0]",166,45.9,"76 Bikes, 43 Cars, 89 Fire Extinguisher, 96 Patrol",37,1800,2.305555556,50,0.082,0.023055556,0.918,0.173622222,Low,8.2,Low
33:00:00,"[1, 0, 1, 1]",64,35.6,"24 Cars, 100 Vans",75,1800,0.888888889,50,0.288,0.008888889,0.712,0.361155556,High,28.8,Low
33:01:00,"[0, 0, 1, 1]",116,34.4,"96 Ambulance, 21 Patrol",81,1800,1.611111111,50,0.312,0.016111111,0.688,0.392844444,High,31.2,Medium
33:02:00,"[1, 1, 0, 0]",198,20.8,"40 Trucks, 44 Vans, 99 Trucks, 58 Bikes",46,1800,2.75,50,0.584,0.0275,0.416,0.3118,High,58.4,Medium
33:03:00,"[1, 1, 1, 0]",107,30.2,"85 Ambulance, 17 Patrol, 37 Vans, 41 Vans",85,1800,1.486111111,50,0.396,0.014861111,0.604,0.425144444,Very High,39.6,Medium
33:04:00,"[1, 0, 0, 1]",117,31.4,"47 Fire Extinguisher, 92 Ambulance",30,1800,1.625,50,0.372,0.01625,0.628,0.2009,Moderate,37.2,Medium
33:05:00,"[1, 1, 0, 1]",95,32,"89 Ambulance, 10 Ambulance, 14 Patrol, 28 Trucks",52,1800,1.319444444,50,0.36,0.013194444,0.64,0.285277778,Moderate,36,Medium
33:06:00,"[0, 1, 1, 1]",66,37.4,"78 Bikes, 43 Bikes, 55 Trucks, 63 Trucks",30,1800,0.916666667,50,0.252,0.009166667,0.748,0.174066667,Low,25.2,Low
33:07:00,"[1, 0, 0, 0]",118,36,"100 Patrol, 21 Vans, 78 Bikes, 65 Cars",67,1800,1.638888889,50,0.28,0.016388889,0.72,0.330555556,High,28,Low
33:08:00,"[1, 0, 1, 1]",112,38.2,"10 Patrol, 39 Patrol, 46 Bikes, 27 Vans",82,1800,1.555555556,50,0.236,0.015555556,0.764,0.381422222,High,23.6,Low
33:09:00,"[1, 0, 0, 1]",83,42.9,"65 Bikes, 49 Patrol",84,1800,1.152777778,50,0.142,0.011527778,0.858,0.369011111,High,14.2,Low
33:10:00,"[0, 1, 1, 0]",119,44.4,"28 Trucks, 98 Cars",55,1800,1.652777778,50,0.112,0.016527778,0.888,0.249011111,Moderate,11.2,Low
33:11:00,"[0, 1, 1, 0]",97,41.5,"42 Cars, 42 Vans, 90 Trucks, 68 Cars",74,1800,1.347222222,50,0.17,0.013472222,0.83,0.335388889,High,17,Low
33:12:00,"[1, 0, 1, 0]",104,48.7,"28 Patrol, 70 Bikes, 19 Ambulance",36,1800,1.444444444,50,0.026,0.014444444,0.974,0.154977778,Low,2.6,Low
33:13:00,"[0, 1, 1, 0]",180,20.5,"20 Trucks, 99 Trucks, 93 Cars",62,1800,2.5,50,0.59,0.025,0.41,0.376,High,59,Medium
33:14:00,"[1, 1, 1, 1]",178,25.9,"30 Ambulance, 80 Vans",52,1800,2.472222222,50,0.482,0.024722222,0.518,0.314288889,High,48.2,Medium
33:15:00,"[1, 1, 0, 1]",170,20.2,"85 Bikes, 87 Ambulance",53,1800,2.361111111,50,0.596,0.023611111,0.404,0.340644444,High,59.6,Medium
33:16:00,"[0, 0, 0, 1]",167,39.4,"31 Patrol, 95 Patrol, 16 Cars, 43 Trucks",43,1800,2.319444444,50,0.212,0.023194444,0.788,0.223677778,Moderate,21.2,Low
33:17:00,"[1, 1, 1, 1]",78,46.9,"18 Patrol, 74 Trucks, 88 Cars, 100 Ambulance",40,1800,1.083333333,50,0.062,0.010833333,0.938,0.176733333,Low,6.2,Low
33:18:00,"[1, 1, 0, 0]",166,27.3,"42 Vans, 10 Ambulance, 76 Trucks",75,1800,2.305555556,50,0.454,0.023055556,0.546,0.400022222,Very High,45.4,Medium
33:19:00,"[0, 1, 0, 0]",175,47.8,"24 Patrol, 31 Fire Extinguisher, 36 Trucks, 35 Patrol",37,1800,2.430555556,50,0.044,0.024305556,0.956,0.166522222,Low,4.4,Low
33:20:00,"[1, 1, 0, 1]",113,21.8,"23 Vans, 23 Vans",35,1800,1.569444444,50,0.564,0.015694444,0.436,0.259077778,Moderate,56.4,Medium
33:21:00,"[0, 0, 1, 1]",76,48,"92 Ambulance, 57 Fire Extinguisher, 61 Vans, 36 Patrol",39,1800,1.055555556,50,0.04,0.010555556,0.96,0.168222222,Low,4,Low
33:22:00,"[0, 0, 1, 1]",131,30.5,"98 Cars, 77 Cars",80,1800,1.819444444,50,0.39,0.018194444,0.61,0.405277778,Very High,39,Medium
33:23:00,"[1, 1, 1, 0]",161,23,"40 Cars, 97 Patrol",74,1800,2.236111111,50,0.54,0.022361111,0.46,0.412944444,Very High,54,Medium
33:24:00,"[0, 0, 1, 0]",50,34.6,"82 Ambulance, 51 Fire Extinguisher, 81 Cars",44,1800,0.694444444,50,0.308,0.006944444,0.692,0.240377778,Moderate,30.8,Medium
33:25:00,"[1, 0, 0, 1]",96,27.7,"72 Cars, 28 Cars, 37 Patrol",48,1800,1.333333333,50,0.446,0.013333333,0.554,0.286533333,Moderate,44.6,Medium
33:26:00,"[0, 0, 1, 1]",192,28.5,"18 Trucks, 50 Vans, 31 Fire Extinguisher",56,1800,2.666666667,50,0.43,0.026666667,0.57,0.320666667,High,43,Medium
33:27:00,"[0, 1, 1, 1]",142,29.2,"49 Fire Extinguisher, 58 Bikes",73,1800,1.972222222,50,0.416,0.019722222,0.584,0.383088889,High,41.6,Medium
33:28:00,"[0, 0, 1, 0]",64,44.1,"58 Vans, 55 Trucks",73,1800,0.888888889,50,0.118,0.008888889,0.882,0.319155556,High,11.8,Low
33:29:00,"[1, 0, 0, 0]",177,36.2,"73 Cars, 65 Fire Extinguisher",35,1800,2.458333333,50,0.276,0.024583333,0.724,0.205033333,Moderate,27.6,Low
33:30:00,"[0, 0, 1, 0]",192,29.3,"78 Bikes, 87 Vans, 79 Fire Extinguisher",69,1800,2.666666667,50,0.414,0.026666667,0.586,0.369466667,High,41.4,Medium
33:31:00,"[0, 0, 1, 1]",126,38.3,"37 Cars, 92 Ambulance, 85 Vans",57,1800,1.75,50,0.234,0.0175,0.766,0.2818,Moderate,23.4,Low
33:32:00,"[1, 0, 1, 1]",111,41.5,"72 Patrol, 98 Patrol",69,1800,1.541666667,50,0.17,0.015416667,0.83,0.316166667,High,17,Low
33:33:00,"[0, 1, 0, 0]",192,28.2,"77 Patrol, 98 Trucks",71,1800,2.666666667,50,0.436,0.026666667,0.564,0.381866667,High,43.6,Medium
33:34:00,"[0, 0, 0, 1]",148,32.4,"13 Cars, 42 Bikes, 87 Bikes, 67 Trucks",69,1800,2.055555556,50,0.352,0.020555556,0.648,0.354622222,High,35.2,Medium
33:35:00,"[1, 0, 0, 0]",92,23.7,"96 Vans, 93 Vans, 82 Trucks, 58 Vans",74,1800,1.277777778,50,0.526,0.012777778,0.474,0.406311111,Very High,52.6,Medium
33:36:00,"[0, 0, 0, 0]",100,25.4,"47 Patrol, 54 Fire Extinguisher, 54 Cars",47,1800,1.388888889,50,0.492,0.013888889,0.508,0.291955556,Moderate,49.2,Medium
33:37:00,"[0, 1, 1, 0]",78,40.4,"36 Fire Extinguisher, 23 Fire Extinguisher, 93 Ambulance",75,1800,1.083333333,50,0.192,0.010833333,0.808,0.342733333,High,19.2,Low
33:38:00,"[1, 1, 0, 0]",67,25.4,"17 Ambulance, 29 Fire Extinguisher, 19 Cars, 100 Cars",49,1800,0.930555556,50,0.492,0.009305556,0.508,0.298122222,Moderate,49.2,Medium
33:39:00,"[0, 1, 0, 0]",150,35.8,"97 Cars, 94 Bikes, 50 Cars",55,1800,2.083333333,50,0.284,0.020833333,0.716,0.285133333,Moderate,28.4,Low
33:40:00,"[1, 1, 1, 1]",164,41.3,"10 Trucks, 37 Bikes",79,1800,2.277777778,50,0.174,0.022777778,0.826,0.359911111,High,17.4,Low
33:41:00,"[0, 0, 0, 0]",149,23.2,"58 Cars, 19 Patrol, 67 Patrol",83,1800,2.069444444,50,0.536,0.020694444,0.464,0.447477778,Very High,53.6,Medium
33:42:00,"[1, 1, 1, 0]",88,37,"56 Vans, 38 Ambulance, 16 Trucks, 85 Trucks",83,1800,1.222222222,50,0.26,0.012222222,0.74,0.388888889,High,26,Low
33:43:00,"[1, 0, 0, 1]",151,27.7,"50 Trucks, 74 Vans",55,1800,2.097222222,50,0.446,0.020972222,0.554,0.317588889,High,44.6,Medium
33:44:00,"[1, 0, 0, 1]",106,48.9,"56 Fire Extinguisher, 25 Vans",44,1800,1.472222222,50,0.022,0.014722222,0.978,0.186288889,Low,2.2,Low
33:45:00,"[0, 1, 0, 1]",71,34.5,"31 Cars, 43 Ambulance",67,1800,0.986111111,50,0.31,0.009861111,0.69,0.333944444,High,31,Medium
33:46:00,"[1, 1, 1, 0]",191,44.2,"83 Ambulance, 66 Patrol, 46 Vans, 61 Patrol",44,1800,2.652777778,50,0.116,0.026527778,0.884,0.209811111,Moderate,11.6,Low
33:47:00,"[1, 1, 1, 0]",58,36.5,"79 Ambulance, 99 Ambulance, 100 Bikes, 29 Cars",59,1800,0.805555556,50,0.27,0.008055556,0.73,0.293222222,Moderate,27,Low
33:48:00,"[0, 0, 0, 1]",115,21.3,"51 Cars, 65 Bikes, 97 Trucks",47,1800,1.597222222,50,0.574,0.015972222,0.426,0.309188889,High,57.4,Medium
33:49:00,"[1, 0, 0, 1]",180,39,"97 Trucks, 49 Patrol",44,1800,2.5,50,0.22,0.025,0.78,0.23,Moderate,22,Low
33:50:00,"[0, 0, 1, 1]",67,48.5,"67 Patrol, 94 Cars, 51 Cars, 50 Bikes",87,1800,0.930555556,50,0.03,0.009305556,0.97,0.357722222,High,3,Low
33:51:00,"[1, 0, 0, 1]",82,38,"60 Ambulance, 89 Vans, 55 Ambulance",86,1800,1.138888889,50,0.24,0.011388889,0.76,0.396555556,High,24,Low
33:52:00,"[0, 1, 0, 1]",95,44.6,"13 Trucks, 12 Ambulance, 97 Patrol, 28 Ambulance",32,1800,1.319444444,50,0.108,0.013194444,0.892,0.154877778,Low,10.8,Low
33:53:00,"[0, 0, 0, 1]",110,46.5,"87 Vans, 34 Vans, 25 Patrol, 90 Patrol",53,1800,1.527777778,50,0.07,0.015277778,0.93,0.232111111,Moderate,7,Low
33:54:00,"[1, 0, 0, 0]",147,26.8,"49 Patrol, 48 Patrol, 92 Vans",40,1800,2.041666667,50,0.464,0.020416667,0.536,0.260966667,Moderate,46.4,Medium
33:55:00,"[0, 0, 0, 1]",61,26.4,"76 Fire Extinguisher, 93 Fire Extinguisher",69,1800,0.847222222,50,0.472,0.008472222,0.528,0.373788889,High,47.2,Medium
33:56:00,"[0, 0, 1, 1]",94,38.3,"21 Trucks, 22 Cars",55,1800,1.305555556,50,0.234,0.013055556,0.766,0.272022222,Moderate,23.4,Low
33:57:00,"[0, 1, 1, 0]",144,32.3,"44 Vans, 72 Cars",69,1800,2,50,0.354,0.02,0.646,0.3548,High,35.4,Medium
33:58:00,"[0, 1, 0, 1]",109,45.2,"82 Trucks, 31 Cars",81,1800,1.513888889,50,0.096,0.015138889,0.904,0.349255556,High,9.6,Low
33:59:00,"[0, 1, 0, 0]",115,47,"39 Cars, 55 Cars",36,1800,1.597222222,50,0.06,0.015972222,0.94,0.162388889,Low,6,Low
34:00:00,"[1, 0, 1, 1]",59,30.6,"11 Bikes, 75 Vans, 65 Ambulance",75,1800,0.819444444,50,0.388,0.008194444,0.612,0.380877778,High,38.8,Medium
34:01:00,"[0, 1, 1, 1]",116,27.1,"23 Ambulance, 82 Fire Extinguisher, 27 Bikes, 12 Vans",35,1800,1.611111111,50,0.458,0.016111111,0.542,0.238044444,Moderate,45.8,Medium
34:02:00,"[0, 0, 0, 0]",158,43.4,"70 Vans, 63 Fire Extinguisher, 38 Vans, 22 Patrol",44,1800,2.194444444,50,0.132,0.021944444,0.868,0.211177778,Moderate,13.2,Low
34:03:00,"[1, 0, 0, 0]",65,28.2,"88 Bikes, 77 Trucks, 96 Cars, 72 Vans",48,1800,0.902777778,50,0.436,0.009027778,0.564,0.282811111,Moderate,43.6,Medium
34:04:00,"[1, 1, 1, 1]",147,44.7,"75 Fire Extinguisher, 85 Vans",89,1800,2.041666667,50,0.106,0.020416667,0.894,0.385366667,High,10.6,Low
34:05:00,"[1, 1, 1, 1]",122,32.7,"76 Cars, 90 Patrol",65,1800,1.694444444,50,0.346,0.016944444,0.654,0.335977778,High,34.6,Medium
34:06:00,"[1, 1, 1, 1]",179,40,"50 Ambulance, 73 Cars, 40 Patrol",60,1800,2.486111111,50,0.2,0.024861111,0.8,0.289944444,Moderate,20,Low
34:07:00,"[1, 0, 1, 1]",66,22.9,"59 Ambulance, 27 Ambulance",82,1800,0.916666667,50,0.542,0.009166667,0.458,0.440066667,Very High,54.2,Medium
34:08:00,"[1, 1, 1, 0]",136,38.7,"44 Cars, 51 Bikes, 25 Cars",77,1800,1.888888889,50,0.226,0.018888889,0.774,0.360755556,High,22.6,Low
34:09:00,"[0, 1, 0, 1]",106,33.6,"87 Bikes, 93 Cars, 38 Ambulance, 21 Vans",72,1800,1.472222222,50,0.328,0.014722222,0.672,0.359488889,High,32.8,Medium
34:10:00,"[0, 0, 1, 1]",119,37.6,"14 Bikes, 90 Bikes",33,1800,1.652777778,50,0.248,0.016527778,0.752,0.188211111,Low,24.8,Low
34:11:00,"[1, 1, 0, 1]",147,25,"67 Patrol, 12 Fire Extinguisher, 94 Vans, 23 Cars",42,1800,2.041666667,50,0.5,0.020416667,0.5,0.276166667,Moderate,50,Medium
34:12:00,"[0, 1, 0, 1]",132,42.1,"42 Ambulance, 57 Ambulance",42,1800,1.833333333,50,0.158,0.018333333,0.842,0.206933333,Moderate,15.8,Low
34:13:00,"[1, 1, 0, 1]",195,45.9,"18 Cars, 12 Bikes, 77 Fire Extinguisher",30,1800,2.708333333,50,0.082,0.027083333,0.918,0.147233333,Low,8.2,Low
34:14:00,"[0, 0, 1, 1]",162,26.5,"96 Bikes, 71 Patrol, 77 Ambulance, 26 Cars",34,1800,2.25,50,0.47,0.0225,0.53,0.239,Moderate,47,Medium
34:15:00,"[0, 1, 1, 1]",157,22.9,"14 Ambulance, 53 Cars",86,1800,2.180555556,50,0.542,0.021805556,0.458,0.461122222,Very High,54.2,Medium
34:16:00,"[1, 1, 0, 1]",161,20.7,"83 Patrol, 54 Ambulance, 56 Vans",89,1800,2.236111111,50,0.586,0.022361111,0.414,0.482144444,Very High,58.6,Medium
34:17:00,"[1, 1, 0, 1]",145,39.3,"90 Vans, 62 Fire Extinguisher",68,1800,2.013888889,50,0.214,0.020138889,0.786,0.322855556,High,21.4,Low
34:18:00,"[1, 0, 1, 0]",178,38.2,"40 Ambulance, 63 Ambulance, 70 Patrol, 59 Cars",56,1800,2.472222222,50,0.236,0.024722222,0.764,0.281088889,Moderate,23.6,Low
34:19:00,"[1, 1, 1, 1]",88,36.4,"64 Patrol, 78 Patrol, 51 Bikes, 76 Patrol",75,1800,1.222222222,50,0.272,0.012222222,0.728,0.359288889,High,27.2,Low
34:20:00,"[0, 1, 0, 0]",147,27,"84 Patrol, 72 Fire Extinguisher, 23 Ambulance",45,1800,2.041666667,50,0.46,0.020416667,0.54,0.280166667,Moderate,46,Medium
34:21:00,"[0, 0, 0, 0]",63,31.7,"32 Vans, 26 Trucks",81,1800,0.875,50,0.366,0.00875,0.634,0.4007,Very High,36.6,Medium
34:22:00,"[1, 0, 1, 1]",121,37.8,"97 Cars, 100 Bikes",72,1800,1.680555556,50,0.244,0.016805556,0.756,0.343522222,High,24.4,Low
34:23:00,"[1, 1, 0, 0]",68,34.9,"57 Patrol, 92 Cars, 10 Vans, 79 Vans",66,1800,0.944444444,50,0.302,0.009444444,0.698,0.328177778,High,30.2,Medium
34:24:00,"[1, 0, 0, 0]",91,49.6,"35 Cars, 78 Bikes, 24 Vans",31,1800,1.263888889,50,0.008,0.012638889,0.992,0.130655556,Low,0.8,Low
34:25:00,"[1, 0, 0, 1]",75,24.1,"21 Cars, 31 Ambulance",42,1800,1.041666667,50,0.518,0.010416667,0.482,0.275766667,Moderate,51.8,Medium
34:26:00,"[1, 1, 1, 1]",183,40.9,"90 Ambulance, 59 Bikes",67,1800,2.541666667,50,0.182,0.025416667,0.818,0.314566667,High,18.2,Low
34:27:00,"[0, 0, 1, 1]",81,32.1,"70 Cars, 33 Fire Extinguisher",37,1800,1.125,50,0.358,0.01125,0.642,0.2241,Moderate,35.8,Medium
34:28:00,"[1, 1, 1, 1]",158,32.8,"90 Ambulance, 71 Trucks",50,1800,2.194444444,50,0.344,0.021944444,0.656,0.277577778,Moderate,34.4,Medium
34:29:00,"[0, 1, 0, 0]",145,41.5,"11 Fire Extinguisher, 91 Vans, 51 Trucks",36,1800,2.013888889,50,0.17,0.020138889,0.83,0.186055556,Low,17,Low
34:30:00,"[0, 0, 0, 1]",186,40.8,"75 Trucks, 23 Vans",79,1800,2.583333333,50,0.184,0.025833333,0.816,0.363133333,High,18.4,Low
34:31:00,"[0, 1, 0, 1]",169,49.7,"98 Vans, 32 Cars",54,1800,2.347222222,50,0.006,0.023472222,0.994,0.226588889,Moderate,0.6,Low
34:32:00,"[0, 1, 0, 1]",117,23.9,"83 Ambulance, 92 Vans",40,1800,1.625,50,0.522,0.01625,0.478,0.2709,Moderate,52.2,Medium
34:33:00,"[1, 0, 1, 0]",113,23.1,"56 Vans, 42 Ambulance, 35 Bikes, 78 Ambulance",41,1800,1.569444444,50,0.538,0.015694444,0.462,0.277877778,Moderate,53.8,Medium
34:34:00,"[1, 0, 1, 1]",97,41.7,"32 Cars, 98 Bikes, 66 Fire Extinguisher, 95 Vans",77,1800,1.347222222,50,0.166,0.013472222,0.834,0.346588889,High,16.6,Low
34:35:00,"[1, 0, 1, 0]",53,37.4,"30 Vans, 79 Ambulance",64,1800,0.736111111,50,0.252,0.007361111,0.748,0.309344444,High,25.2,Low
34:36:00,"[1, 0, 1, 1]",80,28.2,"88 Cars, 14 Vans, 69 Patrol, 87 Bikes",60,1800,1.111111111,50,0.436,0.011111111,0.564,0.331644444,High,43.6,Medium
34:37:00,"[0, 1, 0, 1]",188,22.4,"33 Patrol, 36 Bikes, 70 Trucks, 96 Patrol",68,1800,2.611111111,50,0.552,0.026111111,0.448,0.392844444,High,55.2,Medium
34:38:00,"[0, 0, 0, 1]",170,22.6,"38 Bikes, 90 Ambulance",30,1800,2.361111111,50,0.548,0.023611111,0.452,0.239044444,Moderate,54.8,Medium
34:39:00,"[0, 0, 1, 1]",102,46.8,"33 Cars, 64 Fire Extinguisher",84,1800,1.416666667,50,0.064,0.014166667,0.936,0.354466667,High,6.4,Low
34:40:00,"[0, 1, 0, 0]",108,25.8,"88 Cars, 90 Fire Extinguisher, 31 Vans",87,1800,1.5,50,0.484,0.015,0.516,0.4508,Very High,48.4,Medium
34:41:00,"[0, 1, 1, 1]",122,29.7,"40 Vans, 92 Bikes, 67 Cars, 99 Bikes",50,1800,1.694444444,50,0.406,0.016944444,0.594,0.287977778,Moderate,40.6,Medium
34:42:00,"[0, 1, 0, 1]",100,26.8,"89 Ambulance, 27 Trucks",71,1800,1.388888889,50,0.464,0.013888889,0.536,0.382355556,High,46.4,Medium
34:43:00,"[1, 1, 1, 0]",128,30.6,"83 Bikes, 55 Patrol, 37 Cars",42,1800,1.777777778,50,0.388,0.017777778,0.612,0.252711111,Moderate,38.8,Medium
34:44:00,"[0, 0, 0, 1]",105,22.1,"93 Patrol, 43 Cars, 28 Trucks",81,1800,1.458333333,50,0.558,0.014583333,0.442,0.441433333,Very High,55.8,Medium
34:45:00,"[0, 0, 1, 1]",127,35.6,"81 Fire Extinguisher, 61 Fire Extinguisher, 85 Vans, 57 Cars",86,1800,1.763888889,50,0.288,0.017638889,0.712,0.408655556,Very High,28.8,Low
34:46:00,"[1, 0, 1, 0]",198,22,"48 Ambulance, 87 Fire Extinguisher, 77 Patrol, 95 Ambulance",66,1800,2.75,50,0.56,0.0275,0.44,0.387,High,56,Medium
34:47:00,"[0, 1, 1, 0]",69,44,"38 Cars, 83 Bikes",88,1800,0.958333333,50,0.12,0.009583333,0.88,0.379833333,High,12,Low
34:48:00,"[0, 1, 1, 1]",126,27,"19 Trucks, 77 Bikes, 78 Vans",86,1800,1.75,50,0.46,0.0175,0.54,0.443,Very High,46,Medium
34:49:00,"[0, 0, 0, 1]",182,36.2,"17 Bikes, 61 Vans, 12 Ambulance, 10 Bikes",79,1800,2.527777778,50,0.276,0.025277778,0.724,0.381311111,High,27.6,Low
34:50:00,"[0, 0, 0, 0]",84,46.4,"55 Bikes, 68 Trucks, 24 Patrol",70,1800,1.166666667,50,0.072,0.011666667,0.928,0.299066667,Moderate,7.2,Low
34:51:00,"[1, 1, 1, 1]",150,39.5,"91 Bikes, 16 Cars, 23 Trucks, 72 Fire Extinguisher",52,1800,2.083333333,50,0.21,0.020833333,0.79,0.258333333,Moderate,21,Low
34:52:00,"[1, 0, 1, 1]",81,36,"82 Trucks, 83 Bikes, 55 Bikes",58,1800,1.125,50,0.28,0.01125,0.72,0.2925,Moderate,28,Low
34:53:00,"[0, 0, 0, 1]",93,29.7,"86 Bikes, 13 Bikes, 60 Ambulance, 44 Patrol",33,1800,1.291666667,50,0.406,0.012916667,0.594,0.218366667,Moderate,40.6,Medium
