remote_worker_id,location,industry,age,experience_years,average_daily_work_hours,break_frequency_per_day,task_completion_rate,late_task_ratio,calendar_scheduled_usage,focus_time_minutes,tool_usage_frequency,automated_task_count,AI_assisted_planning,real_time_feedback_score,productivity_label,productivity_score,congestionStatus,avg_vehicle_count,avg_speed,avg_traffic_reduction
W0780,City,Retail,27,24,8.4,2,86.473250861941,0.223795234351407,61.2617979870819,168,3,5,1,83,Medium,38.63,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0781,City,Finance,33,18,8.05,5,97.6727830105365,0.0905373188262427,88.1894148377756,200,4,7,1,86,High,48.92,Low,125.641259698768,42.4201734367869,15.1596531264263
W0782,City,Education,23,10,7.3,2,87.1160116711576,0.144475235653591,63.0263777096397,165,0,12,1,71,Medium,39.36,Low,125.641259698768,42.4201734367869,15.1596531264263
W0783,Town,Education,28,8,9.57,2,94.0189870795597,0.0575719305331204,91.667724646555,218,17,4,0,66,High,49.45,Low,125.641259698768,42.4201734367869,15.1596531264263
W0784,Town,Education,37,26,7.77,4,76.0227248753493,0.156729202462162,73.4905576058294,152,11,1,0,72,Medium,38.2,Low,125.641259698768,42.4201734367869,15.1596531264263
W0785,Village,Education,24,29,6.88,4,79.3367041645926,0.245694619045989,62.2393420649156,154,12,8,1,85,Medium,38.26,Low,125.641259698768,42.4201734367869,15.1596531264263
W0786,City,Education,24,10,8.55,1,91.9038327106097,0.0940946193270655,90.4229781101018,220,8,13,0,98,High,46.41,Low,125.641259698768,42.4201734367869,15.1596531264263
W0787,City,Education,48,17,7.62,5,69.8715840529459,0.377544810485769,42.5880613726634,81,1,10,1,58,Low,27.94,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0788,Town,Education,59,2,7.92,5,83.2641870045784,0.194501070316979,76.0629648323146,157,4,7,1,51,Medium,41.11,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0789,City,Finance,54,6,7.74,5,62.6878873032311,0.283731263770854,37.8747982913847,102,12,5,1,81,Low,27.99,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0790,Town,IT,49,5,8.1,3,73.6707588668122,0.385275747466251,33.6937890449675,79,15,12,1,99,Low,30.02,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0791,City,Healthcare,22,28,6.33,2,62.5721967647801,0.306827119727583,55.9371092147838,61,15,9,1,71,Low,31.92,Low,125.641259698768,42.4201734367869,15.1596531264263
W0792,Village,Retail,29,5,5.76,4,67.7537051550311,0.32946623728852,39.3303738658901,76,2,6,1,92,Low,27.33,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0793,City,Healthcare,58,18,9.22,5,64.4943013678426,0.283742506581555,55.4571328688136,89,3,8,0,62,Low,28.24,Low,125.641259698768,42.4201734367869,15.1596531264263
W0794,City,Healthcare,53,26,7.8,1,97.7676827135007,0.062584666605061,88.1828757583525,236,10,6,0,57,High,48.44,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0795,Town,IT,58,20,8.43,5,81.937779665263,0.102681029625447,66.3597310513784,149,13,2,1,50,Medium,41.49,Low,125.641259698768,42.4201734367869,15.1596531264263
W0796,City,IT,25,27,5.39,2,96.0956853389846,0.0091066182082181,89.4783952182239,224,2,5,0,66,High,47.13,Low,125.641259698768,42.4201734367869,15.1596531264263
W0797,City,IT,51,12,8.78,2,77.9488441118402,0.242326875770059,66.3752779015442,169,15,10,1,61,Medium,39.31,Low,125.641259698768,42.4201734367869,15.1596531264263
W0798,Town,Education,27,7,6.87,4,94.0375661047835,0.020774927301219,92.9749387447331,193,14,12,0,53,High,49.48,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0799,Village,Finance,40,3,6.53,3,60.3383849298691,0.295951686280322,49.3195958477265,106,9,10,0,62,Low,26.85,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0800,Village,Education,53,10,7.42,4,85.5262674211687,0.12100968390384,66.6172176919006,162,8,6,0,80,Medium,39.44,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0801,Town,Finance,30,34,6.33,5,71.2141154047708,0.309581095646035,36.1532310944393,111,10,1,1,90,Low,29.55,Low,125.641259698768,42.4201734367869,15.1596531264263
W0802,Town,Finance,33,25,7.5,1,61.8833568920486,0.27591844778237,40.3715759380784,98,15,2,0,56,Low,26.92,Low,125.641259698768,42.4201734367869,15.1596531264263
W0803,Town,Healthcare,32,16,7.34,4,61.5369613513857,0.335954194034758,30.6895243667547,66,9,3,1,72,Low,25.07,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0804,Town,Healthcare,37,2,8.77,3,96.5360295253523,0.0838159201401087,90.5040440046159,191,16,9,1,73,High,51.5,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0805,Town,Finance,22,24,9.32,4,67.3456377693087,0.333262390215648,51.5312693621932,96,18,5,1,54,Low,32.82,Low,125.641259698768,42.4201734367869,15.1596531264263
W0806,Village,Finance,42,10,9.28,2,93.0436778342955,0.0682493033737149,96.9513809620499,236,1,0,0,54,High,46.92,Low,125.641259698768,42.4201734367869,15.1596531264263
W0807,Village,Education,51,22,4.78,5,81.2152294445741,0.213264095094722,74.2654162461144,166,1,8,0,66,Medium,37.35,Low,125.641259698768,42.4201734367869,15.1596531264263
W0808,Town,Education,34,26,6.38,5,62.3506447524293,0.312930946679007,44.066604597723,116,5,4,0,79,Low,25.44,Low,125.641259698768,42.4201734367869,15.1596531264263
W0809,City,Healthcare,55,27,4.77,5,73.2316451027957,0.282168734398624,32.1506140674469,100,18,12,1,58,Low,31.22,Low,125.641259698768,42.4201734367869,15.1596531264263
W0810,Town,IT,25,29,6.07,5,66.5840386738445,0.318821043140355,58.5256333999516,118,7,11,1,55,Low,31.94,Low,125.641259698768,42.4201734367869,15.1596531264263
W0811,City,Finance,49,20,6.72,5,88.1136309733401,0.224042353762617,76.0441003292817,126,2,13,0,74,Medium,39.85,Low,125.641259698768,42.4201734367869,15.1596531264263
W0812,Town,Education,59,27,7.99,5,66.9541335653745,0.340002171622095,35.2437358910695,74,13,6,1,68,Low,28.37,Low,125.641259698768,42.4201734367869,15.1596531264263
W0813,Town,Healthcare,52,20,6.88,1,67.5434711414954,0.316917146068778,46.3797311048457,85,15,8,0,65,Low,29.41,Low,125.641259698768,42.4201734367869,15.1596531264263
W0814,Village,Education,48,19,6.91,3,70.0073496898379,0.359536624940539,44.861766419466,107,0,8,0,70,Low,26.42,Low,125.641259698768,42.4201734367869,15.1596531264263
W0815,City,Finance,26,20,7.72,5,68.2452110791029,0.270878170413698,30.0982475914965,115,2,0,0,51,Low,24.23,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0816,City,Finance,46,2,5.45,3,60.9765981723681,0.312020989618295,43.3915665176342,68,17,14,0,59,Low,27.28,Low,125.641259698768,42.4201734367869,15.1596531264263
W0817,Village,Retail,24,30,6.49,5,92.1502256935618,0.0204593614291776,83.6301592324299,222,8,0,1,65,High,47.86,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0818,Village,IT,54,34,6.9,4,70.4799060583508,0.315568641061002,50.4532250971401,103,5,2,0,86,Low,29.12,Low,125.641259698768,42.4201734367869,15.1596531264263
W0819,Village,Retail,25,22,7.26,5,62.6347997435181,0.292791699541132,43.8018742235839,118,0,5,0,64,Low,24.67,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0820,Village,Healthcare,46,3,7.59,2,93.5287735050433,0.0143060682204708,98.4926735519541,227,9,1,0,62,High,49.51,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0821,City,Education,41,6,9.3,1,79.1698628770403,0.168387390553317,61.3529276332834,137,5,9,0,62,Medium,35.39,Low,125.641259698768,42.4201734367869,15.1596531264263
W0822,City,Healthcare,55,15,8.59,4,93.0856649758892,0.0991893483142645,80.772332112245,181,11,11,0,81,High,45.36,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0823,Town,Finance,47,27,6.58,4,88.3713797863196,0.128952247810855,76.7720994479345,172,3,10,0,94,Medium,41.25,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0824,Town,Retail,26,10,7.19,2,76.0003193285319,0.104869021264341,74.146580284987,165,12,0,0,96,Medium,39.05,Low,125.641259698768,42.4201734367869,15.1596531264263
W0825,Village,Retail,56,9,7.1,5,65.189949198529,0.277655235702954,42.84920205507,60,16,0,1,95,Low,30.58,Low,125.641259698768,42.4201734367869,15.1596531264263
W0826,Village,Retail,49,33,6.88,1,78.6914564203369,0.109750823411621,67.0087027415262,138,7,12,1,57,Medium,39.37,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0827,Village,Healthcare,50,32,7.83,4,83.7704939735568,0.180711931431108,72.5815318285249,159,19,4,1,92,Medium,43.71,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0828,Town,Finance,30,6,5.27,1,96.5937518741949,0.0316747183257435,94.9950575739408,229,2,3,1,67,High,50.16,Low,125.641259698768,42.4201734367869,15.1596531264263
W0829,Town,Education,59,2,8.56,4,85.6690031481562,0.245877172323961,60.7135653250636,133,11,0,0,85,Medium,37.64,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0830,Town,Education,27,29,9.53,5,73.3025299514526,0.336772353959629,40.6073740499276,77,6,3,1,75,Low,29.98,Low,125.641259698768,42.4201734367869,15.1596531264263
W0831,Town,Healthcare,40,4,7.18,4,69.502863769286,0.284663338320185,44.7610999189959,69,11,2,1,59,Low,31.19,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0832,Town,Retail,32,1,7.15,4,63.7498288878248,0.377688677304941,34.8006830498695,86,1,1,1,80,Low,24.54,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0833,Town,IT,23,19,7.69,3,66.3803013961188,0.276556216158986,48.3860222550637,68,13,8,0,82,Low,29.45,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0834,Town,Healthcare,30,26,8.72,5,75.350212126472,0.190581698443613,62.7610126703959,169,4,13,1,78,Medium,36.12,Low,125.641259698768,42.4201734367869,15.1596531264263
W0835,Village,Healthcare,42,25,7.11,2,93.6420222264952,0.0209931831673484,95.5230372821125,190,8,14,1,54,High,50.67,Low,125.641259698768,42.4201734367869,15.1596531264263
W0836,Village,Finance,45,10,8.62,2,91.4511073548161,0.0492078186535646,87.8788852938117,206,10,10,0,62,High,46.6,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0837,Village,Education,55,15,8.09,5,97.771611962056,0.0228987185300312,90.532845270504,208,4,0,1,50,High,50.1,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0838,Village,Healthcare,43,22,10.33,2,69.1906012454223,0.252768583830992,54.1247538489452,107,2,6,0,72,Low,29.5,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0839,Town,Healthcare,24,21,7.11,5,94.5107607182486,0.00153662507347233,88.5288761142861,189,16,13,1,89,High,51.32,Low,125.641259698768,42.4201734367869,15.1596531264263
W0840,City,Retail,33,22,5.13,2,82.8087066273729,0.197700415870031,62.9274389169886,149,1,12,0,52,Medium,35.71,Low,125.641259698768,42.4201734367869,15.1596531264263
W0841,Town,Retail,49,34,5.78,3,75.4284769487167,0.142496700306077,69.4740366223653,140,0,3,1,52,Medium,37.16,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0842,City,IT,51,30,7.51,2,97.0989543338145,0.00478655989061071,88.1572005118183,219,6,4,1,56,High,50,Low,125.641259698768,42.4201734367869,15.1596531264263
W0843,Village,Finance,47,25,8.73,4,70.3564992634668,0.287830007592537,37.5550059176431,76,13,9,1,85,Low,30.37,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0844,Town,IT,42,28,6.72,5,68.2258648100972,0.303032328130651,43.9910926410524,118,4,4,0,84,Low,27.08,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0845,Village,Retail,49,1,7.22,1,88.9948987559562,0.174360069295369,74.6571697908658,150,18,0,1,64,Medium,45.55,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0846,Town,Education,47,4,8.32,1,77.8318245443884,0.132090067420157,60.1102716080159,134,10,5,0,89,Medium,36.11,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0847,Village,Retail,54,7,6.34,5,86.2889739311103,0.12462216108385,68.4076801452554,165,1,12,0,52,Medium,38.59,Low,125.641259698768,42.4201734367869,15.1596531264263
W0848,City,Finance,42,9,6.77,3,88.4266159561997,0.175360419022019,77.4225962313516,130,7,8,0,78,Medium,41.71,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0849,City,Retail,56,19,6.1,2,65.0504684307729,0.350399676805411,48.3452047808449,68,8,1,0,79,Low,27.31,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0850,City,Finance,55,1,8.91,3,90.0881483329447,0.0716127640476738,86.8887657685702,188,2,6,1,88,High,46.17,Low,125.641259698768,42.4201734367869,15.1596531264263
W0851,Town,Finance,39,10,9.35,1,79.7451070791184,0.222900062844829,62.483266821218,172,1,5,1,67,Medium,36.46,Low,125.641259698768,42.4201734367869,15.1596531264263
W0852,City,Finance,32,9,5.6,5,62.7465284971317,0.350718704695054,37.3205046289592,105,6,4,1,60,Low,26.02,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0853,Town,Finance,44,32,7.33,5,69.7889214855233,0.346719040369112,41.9134686088559,91,4,3,0,92,Low,26.69,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0854,City,Finance,43,32,9.19,3,90.6679707726217,0.0942343507671358,99.7263368454403,213,4,3,1,98,High,49.09,Low,125.641259698768,42.4201734367869,15.1596531264263
W0855,City,Education,38,6,7.98,3,60.894758493288,0.274899169101269,38.7276160159361,62,19,5,0,87,Low,27.09,Low,125.641259698768,42.4201734367869,15.1596531264263
W0856,Town,IT,26,17,6.91,2,95.9592681211674,0.0644365700492567,95.1501964563701,214,12,3,0,89,High,49.66,Low,125.641259698768,42.4201734367869,15.1596531264263
W0857,Town,Healthcare,32,10,5.64,4,92.5615088517375,0.0254609329295306,98.9772769178959,211,19,4,0,50,High,51.2,Low,125.641259698768,42.4201734367869,15.1596531264263
W0858,City,IT,51,27,8.88,4,87.4562946869628,0.205045953082571,63.8322992899895,139,5,12,1,78,Medium,40.01,Low,125.641259698768,42.4201734367869,15.1596531264263
W0859,Town,Finance,36,21,7.93,2,84.3305827447519,0.1202080667636,67.7518381859222,139,19,5,1,59,Medium,43.51,Low,125.641259698768,42.4201734367869,15.1596531264263
W0860,City,Education,48,25,5.73,4,76.8000816511563,0.204619190084009,69.6183896857267,123,17,4,0,77,Medium,38.37,Low,125.641259698768,42.4201734367869,15.1596531264263
W0861,Town,Retail,56,28,8.93,1,79.8022166710084,0.127637421174165,62.0225041878291,138,1,6,1,80,Medium,37.33,Low,125.641259698768,42.4201734367869,15.1596531264263
W0862,Village,Education,54,15,5.58,4,63.2051927059522,0.268243433602014,40.5383819035317,112,5,8,1,68,Low,27.43,Low,125.641259698768,42.4201734367869,15.1596531264263
W0863,Village,Finance,41,4,7.24,2,95.4895174135783,0.0796656734991143,80.8753169439664,186,8,9,0,52,High,45.7,Low,125.641259698768,42.4201734367869,15.1596531264263
W0864,Village,Education,37,29,7.18,4,98.899310558901,0.0650878837495777,89.504930531744,213,2,6,0,85,High,47.41,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0865,Village,Education,55,9,9.44,5,65.6236679598626,0.369861012922929,45.1582206745127,64,0,6,1,92,Low,27.05,Low,125.641259698768,42.4201734367869,15.1596531264263
W0866,Village,Finance,23,27,7.19,3,76.8033830326818,0.228297169654441,71.1608881120607,169,0,3,0,64,Medium,35.06,Low,125.641259698768,42.4201734367869,15.1596531264263
W0867,City,Education,56,26,7.18,1,96.7504662228992,0.0979103394252273,94.239059761311,220,18,0,0,82,High,50.59,Low,125.641259698768,42.4201734367869,15.1596531264263
W0868,Village,Healthcare,49,19,5.86,5,98.5732782353355,0.0104472985815936,88.9859164179251,208,4,13,1,90,High,50.15,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0869,Village,Healthcare,27,28,6.73,5,95.5679838437317,0.07087285799049,82.6886216567147,194,12,7,1,92,High,48.98,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0870,Village,Education,30,17,6.52,2,82.7947620785649,0.161688278186549,68.746407400452,131,18,3,0,94,Medium,40.63,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0871,Village,Retail,41,20,6.58,3,91.081459423372,0.0506501201036925,81.7162154341888,236,11,0,1,75,High,47.46,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0872,Town,Finance,22,23,7.51,3,62.7480208020031,0.280758264012825,48.72702757439,115,15,4,0,65,Low,28.81,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0873,City,Healthcare,29,32,4.58,1,65.160689134976,0.259876324676298,48.0428408010346,76,18,13,0,85,Low,30.19,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0874,Village,Retail,44,33,5.69,2,73.863718956205,0.361650526423255,51.4480082006692,62,2,13,1,82,Low,31.26,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0875,Village,Education,24,5,7.37,1,94.4972541059211,0.0543762455918656,82.0046375635257,183,11,7,0,69,High,46.48,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0876,Village,Retail,25,34,7.65,4,90.8142768870694,0.0435840368872726,91.11680975367,217,4,3,0,62,High,45.92,Low,125.641259698768,42.4201734367869,15.1596531264263
W0877,City,IT,46,11,7.22,5,68.4028356592961,0.327047900773199,50.141717247081,78,1,12,0,82,Low,27.51,Low,125.641259698768,42.4201734367869,15.1596531264263
W0878,Town,Healthcare,59,3,7.45,1,69.0277403442828,0.285167327321206,51.2166303866872,117,6,11,1,54,Low,31.35,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0879,City,Education,36,33,7.01,5,71.9768033657434,0.263784413811566,54.1991722318592,113,12,7,1,86,Low,34.24,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0880,Town,Finance,42,11,7.48,2,94.8153944769657,0.0531391793138438,86.0549514094246,189,14,7,1,63,High,50,Low,125.641259698768,42.4201734367869,15.1596531264263
W0881,Village,Education,56,16,8.02,4,63.0231348562819,0.269178072686304,39.0597710327093,83,2,2,0,76,Low,24.46,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0882,Village,Finance,35,18,8.01,2,96.6797306082218,0.0538194371684403,95.8433827245593,183,19,8,0,72,High,51.51,Low,125.641259698768,42.4201734367869,15.1596531264263
W0883,City,Education,57,30,6.67,4,83.5226165518137,0.161767304122866,69.0023602642426,159,4,2,1,63,Medium,40.11,Low,125.641259698768,42.4201734367869,15.1596531264263
W0884,City,Retail,33,10,8.6,4,73.0119604303712,0.273042783025653,35.2205233064734,72,7,0,1,89,Low,29.65,Low,125.641259698768,42.4201734367869,15.1596531264263
W0885,Town,Retail,38,18,7.69,5,84.1184785611674,0.130369327545825,76.9121875898864,137,0,1,1,53,Medium,41.37,Low,125.641259698768,42.4201734367869,15.1596531264263
W0886,Town,Retail,30,19,8.98,2,96.1996629146283,0.0535614781874332,81.2044072889047,239,7,14,0,88,High,46.06,Low,125.641259698768,42.4201734367869,15.1596531264263
W0887,City,IT,56,13,9.22,2,83.529117278771,0.141236250622336,73.6191566172881,149,17,5,1,68,Medium,43.83,Low,125.641259698768,42.4201734367869,15.1596531264263
W0888,Town,Finance,34,3,5.77,1,84.4994397502209,0.101511049298985,69.1393568162088,139,19,11,0,96,Medium,42.02,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0889,City,Retail,36,10,6.47,2,92.1475366582508,0.0834473743462628,88.4058052010851,217,15,9,1,53,High,49.58,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0890,Town,IT,39,1,8.48,1,63.22120271788,0.28839711382645,30.9285235462641,62,17,1,0,79,Low,25.69,Low,125.641259698768,42.4201734367869,15.1596531264263
W0891,City,Finance,54,27,5.5,3,62.9244444980078,0.366271911659289,42.5593259044618,66,19,5,0,68,Low,27.55,Low,125.641259698768,42.4201734367869,15.1596531264263
W0892,City,Education,27,8,9.2,3,75.7851223696914,0.188714523834852,76.3078793696339,155,11,13,1,80,Medium,40.37,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0893,City,IT,48,17,7.09,3,90.2027997376742,0.0622315356454264,93.2335012143506,190,12,0,0,80,High,47.56,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0894,Town,Healthcare,44,9,8.19,2,73.5239229238045,0.386765992275805,57.5259446481213,70,12,10,1,58,Low,34.12,Low,125.641259698768,42.4201734367869,15.1596531264263
W0895,Town,IT,48,6,7.36,2,75.8138730743756,0.239367452903699,64.2278998393715,130,9,12,0,62,Medium,35.05,Low,125.641259698768,42.4201734367869,15.1596531264263
W0896,Town,IT,55,25,5.83,1,93.5007131227495,0.0260555965986449,90.9383258556444,199,6,0,0,63,High,47.26,Low,125.641259698768,42.4201734367869,15.1596531264263
W0897,City,Finance,59,28,8.77,4,76.1318552230056,0.231239998652597,76.3162739246269,178,13,4,1,95,Medium,40.46,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0898,Town,Education,35,33,10.8,1,62.2771539526697,0.311161037039458,54.1000530849079,61,15,9,0,59,Low,29.42,Low,125.641259698768,42.4201734367869,15.1596531264263
W0899,Town,Healthcare,57,9,6.88,3,64.4107835704612,0.328550859999848,44.075798764932,70,14,12,1,97,Low,29.68,Low,125.641259698768,42.4201734367869,15.1596531264263
W0900,City,Retail,29,18,7.11,1,98.9145506455637,0.0165877924662536,82.9901727904139,217,11,10,1,80,High,50.4,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0901,Village,Retail,56,21,4.32,4,69.2049192197892,0.279192888148685,41.3308058253841,81,8,8,1,86,Low,29.87,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0902,City,IT,40,2,9.12,2,94.1155574654503,0.0158757915112083,98.4536286801323,237,7,13,0,72,High,49.27,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0903,Town,Finance,51,15,8.59,1,81.2738017925122,0.240628898013937,73.996477969157,147,17,7,0,76,Medium,40.24,Low,125.641259698768,42.4201734367869,15.1596531264263
W0904,City,Finance,35,28,5.42,3,84.8599797783099,0.137921336694747,74.4166976828248,140,17,2,0,55,Medium,42.42,Low,125.641259698768,42.4201734367869,15.1596531264263
W0905,Village,Retail,41,18,5.02,3,98.7869758382608,0.0356888662280401,85.9977148011161,219,12,14,1,75,High,50.97,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0906,City,Healthcare,46,34,5.16,2,87.685364295013,0.119608977485091,70.855915423714,144,17,2,1,51,Medium,44.74,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0907,Town,Education,45,22,8.27,1,69.4975040496827,0.349079862315473,47.8246417491117,68,14,14,0,94,Low,29.75,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0908,Village,Healthcare,35,11,8.39,4,77.4492441916744,0.189457812760484,75.8781591566612,127,3,0,0,62,Medium,37.17,Low,125.641259698768,42.4201734367869,15.1596531264263
W0909,Town,Education,47,13,6.39,2,87.9739050607473,0.204798547012186,64.8863655844641,125,16,13,1,99,Medium,42.57,Low,125.641259698768,42.4201734367869,15.1596531264263
W0910,Village,Retail,59,4,8.1,1,68.233472775388,0.387627695282436,45.8491512771401,78,4,2,0,68,Low,26.6,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0911,Village,Education,44,22,7.69,5,64.4069987320374,0.25785231502144,57.5110285734904,102,15,14,1,50,Low,33.29,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0912,City,Finance,43,7,7.06,3,98.6969020125955,0.0675891888708294,99.8727089698588,222,8,13,0,89,High,50.6,Low,125.641259698768,42.4201734367869,15.1596531264263
W0913,City,IT,40,24,8.66,4,67.1776330126034,0.351362014052077,57.8473174308417,74,9,11,1,81,Low,32.04,Low,125.641259698768,42.4201734367869,15.1596531264263
W0914,Town,IT,24,4,6.05,4,66.5282418597466,0.379097783108143,45.1328735235486,88,17,11,0,71,Low,28.63,Low,125.641259698768,42.4201734367869,15.1596531264263
W0915,City,Retail,40,28,8.88,4,73.0377327836187,0.309681788121605,57.6374691051728,109,16,11,0,97,Low,33.59,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0916,City,Finance,30,15,6.63,3,90.5052022667233,0.0665849364600128,81.4335875935067,182,17,12,1,78,High,48.25,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0917,Village,Healthcare,49,1,9.64,1,94.6032698477783,0.0566466605979634,82.9876909354246,236,6,10,1,51,High,47.71,Low,125.641259698768,42.4201734367869,15.1596531264263
W0918,City,Finance,41,3,6.29,2,61.3083547773643,0.356022916751522,44.1894145676091,60,3,0,1,89,Low,26.3,Low,125.641259698768,42.4201734367869,15.1596531264263
W0919,Village,IT,28,14,7.08,1,90.0245458644385,0.0415711309149848,94.5663102098747,201,4,7,0,87,High,46.39,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0920,Village,IT,35,1,7.57,2,61.3183757754613,0.290099432254402,48.2832906200303,103,15,0,1,97,Low,30.19,Low,125.641259698768,42.4201734367869,15.1596531264263
W0921,Village,Finance,30,21,7.56,4,99.241479491367,0.0775315753880376,91.4885696600629,231,2,4,1,60,High,49.79,Low,125.641259698768,42.4201734367869,15.1596531264263
W0922,Town,Finance,40,29,8.09,1,92.5922548714516,0.0122338575962141,98.8480572951398,218,17,8,0,66,High,50.92,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0923,Town,IT,35,5,5.96,4,69.9823948320474,0.256041724410308,41.2060512930869,74,13,6,1,92,Low,31.31,Low,125.641259698768,42.4201734367869,15.1596531264263
W0924,Town,Healthcare,59,10,7.46,5,91.6838529830306,0.0767495833509307,94.9889357586773,211,14,3,1,57,High,50.62,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0925,Village,Retail,57,28,7.67,4,84.1647009411588,0.220343322454553,78.7758663618125,129,16,10,1,71,Medium,44.05,Low,125.641259698768,42.4201734367869,15.1596531264263
W0926,Town,Retail,38,21,6.87,4,81.2908027350255,0.163343816925375,64.798660354121,153,0,8,0,53,Medium,35.78,Low,125.641259698768,42.4201734367869,15.1596531264263
W0927,Town,Finance,51,7,7.98,2,70.0470382087984,0.363246809972374,32.5802905402108,97,16,8,0,60,Low,27.14,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0928,City,Retail,30,3,5.88,5,70.089350144442,0.25728256408133,48.884576936375,109,10,1,0,57,Low,30.28,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0929,Town,IT,54,20,7.11,4,75.6877765144859,0.150211529769904,69.6764908229186,146,16,9,1,58,Medium,40.4,Low,125.641259698768,42.4201734367869,15.1596531264263
W0930,Town,IT,46,19,6.6,4,82.7284532617579,0.153606460517194,78.3538811057582,121,13,9,0,75,Medium,41.6,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0931,Village,Finance,35,4,7.11,5,60.6377021835149,0.295034066731208,45.4021732537805,95,19,10,1,51,Low,30.16,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0932,Village,Finance,32,5,9.24,5,95.478115847248,0.0743299172306979,84.3388645081467,223,18,11,1,65,High,50.46,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0933,Village,Finance,56,1,9.26,1,77.1828651026904,0.166277213076079,69.621056994369,164,6,5,1,80,Medium,38.68,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0934,Village,Healthcare,35,4,9.02,2,97.1844147473554,0.0392029534803591,98.0985903396363,213,12,3,0,55,High,50.87,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0935,Village,Retail,51,12,6.95,5,76.4733865730872,0.215342570073909,73.083918743605,126,17,7,0,70,Medium,38.86,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0936,Village,Finance,25,27,8.59,5,97.9455229442171,0.00400131305351243,86.6461982147992,182,13,11,1,75,High,51.35,Medium,124.515487748497,27.3363384188627,45.3273231622746
